,column_name,column_label
1117,W_FSTURWT34,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 34
1118,W_FSTURWT35,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 35
1119,W_FSTURWT36,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 36
1120,W_FSTURWT37,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 37
1121,W_FSTURWT38,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 38
1122,W_FSTURWT39,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 39
1123,W_FSTURWT40,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 40
1124,W_FSTURWT41,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 41
1125,W_FSTURWT42,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 42
1126,W_FSTURWT43,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 43
1127,W_FSTURWT44,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 44
1128,W_FSTURWT45,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 45
1129,W_FSTURWT46,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 46
1130,W_FSTURWT47,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 47
1131,W_FSTURWT48,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 48
1132,W_FSTURWT49,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 49
1133,W_FSTURWT50,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 50
1134,W_FSTURWT51,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 51
1135,W_FSTURWT52,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 52
1136,W_FSTURWT53,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 53
1137,W_FSTURWT54,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 54
1138,W_FSTURWT55,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 55
1139,W_FSTURWT56,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 56
1140,W_FSTURWT57,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 57
1141,W_FSTURWT58,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 58
1142,W_FSTURWT59,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 59
1143,W_FSTURWT60,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 60
1144,W_FSTURWT61,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 61
1145,W_FSTURWT62,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 62
1146,W_FSTURWT63,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 63
1147,W_FSTURWT64,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 64
1148,W_FSTURWT65,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 65
1149,W_FSTURWT66,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 66
1150,W_FSTURWT67,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 67
1151,W_FSTURWT68,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 68
1152,W_FSTURWT69,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 69
1153,W_FSTURWT70,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 70
1154,W_FSTURWT71,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 71
1155,W_FSTURWT72,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 72
1156,W_FSTURWT73,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 73
1157,W_FSTURWT74,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 74
1158,W_FSTURWT75,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 75
1159,W_FSTURWT76,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 76
1160,W_FSTURWT77,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 77
1161,W_FSTURWT78,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 78
1162,W_FSTURWT79,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 79
1163,W_FSTURWT80,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 80
1164,UNIT,REP_BWGT: RANDOMLY ASSIGNED UNIT NUMBER
1165,WVARSTRR,RANDOMIZED FINAL VARIANCE STRATUM (1-80)
1166,PV1MATH,Plausible Value 1 in Mathematics
1167,PV2MATH,Plausible Value 2 in Mathematics
1168,PV3MATH,Plausible Value 3 in Mathematics
1169,PV4MATH,Plausible Value 4 in Mathematics
1170,PV5MATH,Plausible Value 5 in Mathematics
1171,PV6MATH,Plausible Value 6 in Mathematics
1172,PV7MATH,Plausible Value 7 in Mathematics
1173,PV8MATH,Plausible Value 8 in Mathematics
1174,PV9MATH,Plausible Value 9 in Mathematics
1175,PV10MATH,Plausible Value 10 in Mathematics
1176,PV1READ,Plausible Value 1 in Reading
1177,PV2READ,Plausible Value 2 in Reading
1178,PV3READ,Plausible Value 3 in Reading
1179,PV4READ,Plausible Value 4 in Reading
1180,PV5READ,Plausible Value 5 in Reading
1181,PV6READ,Plausible Value 6 in Reading
1182,PV7READ,Plausible Value 7 in Reading
1183,PV8READ,Plausible Value 8 in Reading
1184,PV9READ,Plausible Value 9 in Reading
1185,PV10READ,Plausible Value 10 in Reading
1186,PV1SCIE,Plausible Value 1 in Science
1187,PV2SCIE,Plausible Value 2 in Science
1188,PV3SCIE,Plausible Value 3 in Science
1189,PV4SCIE,Plausible Value 4 in Science
1190,PV5SCIE,Plausible Value 5 in Science
1191,PV6SCIE,Plausible Value 6 in Science
1192,PV7SCIE,Plausible Value 7 in Science
1193,PV8SCIE,Plausible Value 8 in Science
1194,PV9SCIE,Plausible Value 9 in Science
1195,PV10SCIE,Plausible Value 10 in Science
1196,PV1MCCR,Plausible Value 1 in Content Subscale of Mathematics - Change and Relationships
1197,PV2MCCR,Plausible Value 2 in Content Subscale of Mathematics - Change and Relationships
1198,PV3MCCR,Plausible Value 3 in Content Subscale of Mathematics - Change and Relationships
1199,PV4MCCR,Plausible Value 4 in Content Subscale of Mathematics - Change and Relationships
1200,PV5MCCR,Plausible Value 5 in Content Subscale of Mathematics - Change and Relationships
1201,PV6MCCR,Plausible Value 6 in Content Subscale of Mathematics - Change and Relationships
1202,PV7MCCR,Plausible Value 7 in Content Subscale of Mathematics - Change and Relationships
1203,PV8MCCR,Plausible Value 8 in Content Subscale of Mathematics - Change and Relationships
1204,PV9MCCR,Plausible Value 9 in Content Subscale of Mathematics - Change and Relationships
1205,PV10MCCR,Plausible Value 10 in Content Subscale of Mathematics - Change and Relationships
1206,PV1MCQN,Plausible Value 1 in Content Subscale of Mathematics - Quantity
1207,PV2MCQN,Plausible Value 2 in Content Subscale of Mathematics - Quantity
1208,PV3MCQN,Plausible Value 3 in Content Subscale of Mathematics - Quantity
1209,PV4MCQN,Plausible Value 4 in Content Subscale of Mathematics - Quantity
1210,PV5MCQN,Plausible Value 5 in Content Subscale of Mathematics - Quantity
1211,PV6MCQN,Plausible Value 6 in Content Subscale of Mathematics - Quantity
1212,PV7MCQN,Plausible Value 7 in Content Subscale of Mathematics - Quantity
1213,PV8MCQN,Plausible Value 8 in Content Subscale of Mathematics - Quantity
1214,PV9MCQN,Plausible Value 9 in Content Subscale of Mathematics - Quantity
1215,PV10MCQN,Plausible Value 10 in Content Subscale of Mathematics - Quantity
1216,PV1MCSS,Plausible Value 1 in Content Subscale of Mathematics - Space and Shape
1217,PV2MCSS,Plausible Value 2 in Content Subscale of Mathematics - Space and Shape
1218,PV3MCSS,Plausible Value 3 in Content Subscale of Mathematics - Space and Shape
1219,PV4MCSS,Plausible Value 4 in Content Subscale of Mathematics - Space and Shape
1220,PV5MCSS,Plausible Value 5 in Content Subscale of Mathematics - Space and Shape
1221,PV6MCSS,Plausible Value 6 in Content Subscale of Mathematics - Space and Shape
1222,PV7MCSS,Plausible Value 7 in Content Subscale of Mathematics - Space and Shape
1223,PV8MCSS,Plausible Value 8 in Content Subscale of Mathematics - Space and Shape
1224,PV9MCSS,Plausible Value 9 in Content Subscale of Mathematics - Space and Shape
1225,PV10MCSS,Plausible Value 10 in Content Subscale of Mathematics - Space and Shape
1226,PV1MCUD,Plausible Value 1 in Content Subscale of Mathematics - Uncertainty and Data
1227,PV2MCUD,Plausible Value 2 in Content Subscale of Mathematics - Uncertainty and Data
1228,PV3MCUD,Plausible Value 3 in Content Subscale of Mathematics - Uncertainty and Data
1229,PV4MCUD,Plausible Value 4 in Content Subscale of Mathematics - Uncertainty and Data
1230,PV5MCUD,Plausible Value 5 in Content Subscale of Mathematics - Uncertainty and Data
1231,PV6MCUD,Plausible Value 6 in Content Subscale of Mathematics - Uncertainty and Data
1232,PV7MCUD,Plausible Value 7 in Content Subscale of Mathematics - Uncertainty and Data
1233,PV8MCUD,Plausible Value 8 in Content Subscale of Mathematics - Uncertainty and Data
1234,PV9MCUD,Plausible Value 9 in Content Subscale of Mathematics - Uncertainty and Data
1235,PV10MCUD,Plausible Value 10 in Content Subscale of Mathematics - Uncertainty and Data
1236,PV1MPEM,"Plausible Value 1 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1237,PV2MPEM,"Plausible Value 2 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1238,PV3MPEM,"Plausible Value 3 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1239,PV4MPEM,"Plausible Value 4 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1240,PV5MPEM,"Plausible Value 5 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1241,PV6MPEM,"Plausible Value 6 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1242,PV7MPEM,"Plausible Value 7 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1243,PV8MPEM,"Plausible Value 8 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1244,PV9MPEM,"Plausible Value 9 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1245,PV10MPEM,"Plausible Value 10 in Process Subscale of Mathematics - Employing Mathematical Concepts, Facts, and Procedures"
1246,PV1MPFS,Plausible Value 1 in Process Subscale of Mathematics - Formulating Situations Mathematically
1247,PV2MPFS,Plausible Value 2 in Process Subscale of Mathematics - Formulating Situations Mathematically
1248,PV3MPFS,Plausible Value 3 in Process Subscale of Mathematics - Formulating Situations Mathematically
1249,PV4MPFS,Plausible Value 4 in Process Subscale of Mathematics - Formulating Situations Mathematically
1250,PV5MPFS,Plausible Value 5 in Process Subscale of Mathematics - Formulating Situations Mathematically
1251,PV6MPFS,Plausible Value 6 in Process Subscale of Mathematics - Formulating Situations Mathematically
1252,PV7MPFS,Plausible Value 7 in Process Subscale of Mathematics - Formulating Situations Mathematically
1253,PV8MPFS,Plausible Value 8 in Process Subscale of Mathematics - Formulating Situations Mathematically
1254,PV9MPFS,Plausible Value 9 in Process Subscale of Mathematics - Formulating Situations Mathematically
1255,PV10MPFS,Plausible Value 10 in Process Subscale of Mathematics - Formulating Situations Mathematically
1256,PV1MPIN,"Plausible Value 1 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1257,PV2MPIN,"Plausible Value 2 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1258,PV3MPIN,"Plausible Value 3 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1259,PV4MPIN,"Plausible Value 4 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1260,PV5MPIN,"Plausible Value 5 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1261,PV6MPIN,"Plausible Value 6 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1262,PV7MPIN,"Plausible Value 7 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1263,PV8MPIN,"Plausible Value 8 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1264,PV9MPIN,"Plausible Value 9 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1265,PV10MPIN,"Plausible Value 10 in Process Subscale of Mathematics - Interpreting, Applying, and Evaluating Mathematical Outcomes"
1266,PV1MPRE,Plausible Value 1 in Process Subscale of Mathematics - Reasoning
1267,PV2MPRE,Plausible Value 2 in Process Subscale of Mathematics - Reasoning
1268,PV3MPRE,Plausible Value 3 in Process Subscale of Mathematics - Reasoning
1269,PV4MPRE,Plausible Value 4 in Process Subscale of Mathematics - Reasoning
1270,PV5MPRE,Plausible Value 5 in Process Subscale of Mathematics - Reasoning
1271,PV6MPRE,Plausible Value 6 in Process Subscale of Mathematics - Reasoning
1272,PV7MPRE,Plausible Value 7 in Process Subscale of Mathematics - Reasoning
1273,PV8MPRE,Plausible Value 8 in Process Subscale of Mathematics - Reasoning
1274,PV9MPRE,Plausible Value 9 in Process Subscale of Mathematics - Reasoning
1275,PV10MPRE,Plausible Value 10 in Process Subscale of Mathematics - Reasoning
1276,SENWT,Senate Weight (sum of 5000 per country)
1277,VER_DAT,Date of the database creation
1278,test,
